volume,extent,solidity,elongation,flatness,bbox_aspect_ratio,surface_area,surface_volume_ratio,sphericity,type
13237.0,0.3183501683501683,0.7253150684931506,3.7410563474689487,3.324635469282687,2.857142857142857,4626,0.34947495656115435,0.12096342751895127,control
7993.0,0.46416957026713124,0.9119224187107815,2.6366293536730634,2.360555834600723,2.05,2832,0.35431002126861005,0.14116053411922633,control
21353.0,0.37273076385979614,0.8872683453835286,3.316496703465783,2.9082137685796656,2.2142857142857144,6030,0.28239591626469346,0.1276405365813254,control
73697.0,0.11487872552687367,0.48132110714892173,9.320317802472244,8.76202213865523,1.8,20376,0.2764834389459544,0.08626757847174335,control
39496.0,0.05491657397107898,0.48579968266072987,30.404778270876555,30.231028847700998,2.1379310344827585,13447,0.34046485720072917,0.08624686899834282,control
7126.0,0.4694025426519992,0.8541292101162651,5.249559570526284,5.201245407643115,2.764705882352941,2742,0.3847880999158013,0.13505057208180435,control
9602.0,0.41034188034188035,0.9067044381491973,1.8092597506537966,1.5476671384266236,1.625,3187,0.33191001874609455,0.14175087148416374,control
16910.0,0.35788359788359786,0.7834507042253521,3.7525940326360336,3.5361106514107234,1.8,5202,0.30762862211709047,0.12664616903740844,control
18170.0,0.42247953869047616,0.9207459207459208,4.598036897150376,4.282258822196195,2.6666666666666665,5347,0.29427627958172814,0.12925869514310406,control
7289.0,0.35818181818181816,0.8390698745251526,2.3086591798667553,2.03708077236188,1.6818181818181819,2730,0.3745369735217451,0.13770487640916543,control
18546.0,0.2787698412698413,0.7837221095334685,4.705088691990645,4.214751687917252,3.4285714285714284,5906,0.3184514180955462,0.11863333179944534,control
14793.0,0.24503080898429735,0.6937904511771879,3.069368248028237,2.653676756547856,1.1944444444444444,4971,0.3360373149462584,0.12122543234862694,control
15067.0,0.5137936913895993,0.8634383954154727,9.135947668680965,8.735455309291815,4.411764705882353,5022,0.3333112099289839,0.12147152499496433,control
25692.0,0.18970405812511076,0.5948599212780736,3.109018123523742,2.2906929417878534,2.1818181818181817,8479,0.3300249104779698,0.10268822341535597,control
13195.0,0.34106182795698925,0.8669513797634691,3.2343342154511974,3.071701171638651,1.8461538461538463,4200,0.3183023872679045,0.13295060133154177,control
9133.0,0.2633506343713956,0.8472170686456401,2.709563931641537,2.119409792206191,1.1333333333333333,3536,0.3871674148691558,0.1235653533490954,control
51712.0,0.08778881249469485,0.5280560406008434,6.5939574637579375,5.97276772447834,1.5909090909090908,15646,0.3025603341584158,0.08871374175953088,control
